year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance,name
2013,1,1,1125,1130,1325,1332,US,1085,N169UW,LGA,CLT,94,544,US Airways Inc.
2013,1,1,1127,1129,1303,1309,EV,4294,N14180,EWR,RDU,73,416,ExpressJet Airlines Inc.
2013,1,1,1127,1130,1504,1448,UA,703,N518UA,JFK,LAX,357,2475,United Air Lines Inc.
2013,1,1,1127,1129,1421,1425,UA,1143,N14118,EWR,PBI,156,1023,United Air Lines Inc.
2013,1,1,1128,1129,1422,1437,UA,987,N496UA,EWR,TPA,156,997,United Air Lines Inc.
2013,1,1,1130,1125,1301,1305,AA,327,N3DEAA,LGA,ORD,127,733,American Airlines Inc.
2013,1,1,1130,1131,1345,1342,DL,2219,N343NB,LGA,MSP,166,1020,Delta Air Lines Inc.
2013,1,1,1132,1135,1324,1330,MQ,4553,N856MQ,LGA,CLE,89,419,Envoy Air
2013,1,1,1133,1129,1440,1437,B6,133,N652JB,JFK,RSW,168,1074,JetBlue Airways
2013,1,1,1133,1130,1448,1450,VX,409,N839VA,JFK,LAX,347,2475,Virgin America
2013,1,1,1135,1140,1429,1445,AA,1623,N3EYAA,EWR,MIA,156,1085,American Airlines Inc.
2013,1,1,1137,1140,1445,1451,DL,2175,N999DN,LGA,PBI,153,1035,Delta Air Lines Inc.
2013,1,1,1143,1145,1512,1507,UA,1010,N39726,EWR,SNA,371,2434,United Air Lines Inc.
2013,1,1,1144,1145,1422,1411,EV,4876,N695CA,EWR,ATL,126,746,ExpressJet Airlines Inc.
2013,1,1,1147,1155,1335,1327,FL,353,N932AT,LGA,CAK,82,397,AirTran Airways Corporation
2013,1,1,1150,1156,1302,1314,EV,4693,N21144,EWR,SYR,46,195,ExpressJet Airlines Inc.
2013,1,1,1153,1159,1350,1341,EV,4275,N29917,EWR,CMH,95,463,ExpressJet Airlines Inc.
2013,1,1,1153,1123,1454,1425,B6,1,N552JB,JFK,FLL,167,1069,JetBlue Airways
2013,1,1,1153,1200,1450,1529,DL,863,N712TW,JFK,LAX,330,2475,Delta Air Lines Inc.
2013,1,1,1154,1200,1253,1306,B6,1174,N206JB,EWR,BOS,40,200,JetBlue Airways
2013,1,1,1154,1200,1452,1430,MQ,4658,N8EGMQ,LGA,ATL,141,762,Envoy Air
2013,1,1,1155,1200,1517,1510,AA,3,N322AA,JFK,LAX,353,2475,American Airlines Inc.
2013,1,1,1155,1200,1507,1519,DL,1443,N969DL,LGA,FLL,160,1076,Delta Air Lines Inc.
2013,1,1,1155,1200,1441,1440,DL,1947,N904DL,LGA,ATL,133,762,Delta Air Lines Inc.
2013,1,1,1155,1200,1312,1315,MQ,4425,N846MQ,JFK,DCA,57,213,Envoy Air
2013,1,1,1157,1158,1310,1315,EV,4511,N16546,EWR,ROC,50,246,ExpressJet Airlines Inc.
2013,1,1,1157,1205,1342,1345,MQ,4431,N723MQ,LGA,RDU,80,431,Envoy Air
2013,1,1,1157,1200,1452,1456,UA,1197,N13113,EWR,MCO,151,937,United Air Lines Inc.
2013,1,1,1158,1205,1530,1520,AA,743,N426AA,LGA,DFW,248,1389,American Airlines Inc.
2013,1,1,1158,1200,1256,1300,WN,1568,N783SW,EWR,BWI,38,169,Southwest Airlines Co.
2013,1,1,1158,1200,1338,1331,UA,701,N588UA,LGA,ORD,142,733,United Air Lines Inc.
2013,1,1,1200,1200,1408,1356,US,1443,N755US,JFK,CLT,102,541,US Airways Inc.
2013,1,1,1202,1207,1318,1314,EV,4347,N11536,EWR,BTV,51,266,ExpressJet Airlines Inc.
2013,1,1,1202,1159,1645,1653,UA,1663,N38403,EWR,SJU,187,1608,United Air Lines Inc.
2013,1,1,1203,1205,1501,1437,EV,3850,N13978,EWR,ATL,142,746,ExpressJet Airlines Inc.
2013,1,1,1203,1200,1519,1545,VX,25,N843VA,JFK,SFO,353,2586,Virgin America
2013,1,1,1204,1200,1500,1448,B6,523,N612JB,EWR,MCO,139,937,JetBlue Airways
2013,1,1,1205,1200,1503,1505,UA,1461,N39418,EWR,IAH,221,1400,United Air Lines Inc.
2013,1,1,1206,1209,1325,1328,EV,4216,N14168,EWR,BUF,59,282,ExpressJet Airlines Inc.
2013,1,1,1208,1158,1540,1502,B6,625,N239JB,JFK,HOU,253,1428,JetBlue Airways
2013,1,1,1211,1215,1423,1413,EV,4135,N21537,EWR,CLT,102,529,ExpressJet Airlines Inc.
2013,1,1,1217,1220,1414,1350,MQ,3697,N517MQ,EWR,ORD,143,719,Envoy Air
2013,1,1,1217,1218,1525,1529,UA,391,N573UA,EWR,SFO,345,2565,United Air Lines Inc.
2013,1,1,1219,1220,1415,1415,AA,1757,N545AA,LGA,STL,161,888,American Airlines Inc.
2013,1,1,1219,1225,1451,1500,DL,1715,N342NB,LGA,MSY,195,1183,Delta Air Lines Inc.
2013,1,1,1220,1220,1403,1340,WN,133,N254WN,EWR,MDW,142,711,Southwest Airlines Co.
2013,1,1,1222,1159,1512,1429,EV,4679,N14916,EWR,JAX,131,820,ExpressJet Airlines Inc.
2013,1,1,1222,1229,1520,1526,B6,27,N192JB,JFK,TPA,160,1005,JetBlue Airways
2013,1,1,1228,1224,1631,1604,UA,1114,N38459,EWR,PHX,339,2133,United Air Lines Inc.
2013,1,1,1230,1235,1440,1438,EV,5311,N741EV,EWR,DTW,108,488,ExpressJet Airlines Inc.
2013,1,1,1231,1238,1449,1446,DL,1131,N920DL,LGA,DTW,108,502,Delta Air Lines Inc.
2013,1,1,1231,1229,1523,1529,UA,428,N402UA,EWR,FLL,156,1065,United Air Lines Inc.
2013,1,1,1237,1245,1340,1350,AA,1850,N3EGAA,JFK,BOS,40,187,American Airlines Inc.
2013,1,1,1238,1240,1410,1405,WN,564,N297WN,LGA,MKE,137,738,Southwest Airlines Co.
2013,1,1,1240,1229,1451,1428,EV,4118,N14543,EWR,DTW,114,488,ExpressJet Airlines Inc.
2013,1,1,1240,1245,1554,1600,AA,2253,N3BUAA,LGA,MIA,156,1096,American Airlines Inc.
2013,1,1,1240,1235,1415,1415,MQ,4404,N828MQ,JFK,RDU,79,427,Envoy Air
2013,1,1,1241,1247,1342,1355,EV,4129,N36915,EWR,DCA,45,199,ExpressJet Airlines Inc.
2013,1,1,1245,1245,1616,1615,DL,2174,N711ZX,JFK,SLC,298,1990,Delta Air Lines Inc.
2013,1,1,1245,1249,1722,1800,DL,315,N670DN,JFK,SJU,188,1598,Delta Air Lines Inc.
2013,1,1,1246,1225,1424,1348,B6,66,N228JB,JFK,BUF,70,301,JetBlue Airways
2013,1,1,1248,1250,1607,1607,UA,1280,N26210,LGA,IAH,238,1416,United Air Lines Inc.
2013,1,1,1251,1252,1611,1555,B6,85,N657JB,JFK,FLL,173,1069,JetBlue Airways
2013,1,1,1252,1245,1624,1550,AA,745,N3FTAA,LGA,DFW,243,1389,American Airlines Inc.
2013,1,1,1253,1212,1524,1436,UA,754,N576UA,EWR,DEN,252,1605,United Air Lines Inc.
2013,1,1,1255,1300,1541,1537,DL,781,N644DL,LGA,ATL,132,762,Delta Air Lines Inc.
2013,1,1,1255,1255,1540,1535,WN,1251,N732SW,LGA,DEN,264,1620,Southwest Airlines Co.
2013,1,1,1255,1200,1451,1330,MQ,4601,N518MQ,LGA,BNA,139,764,Envoy Air
2013,1,1,1255,1259,1501,1502,US,1459,N540UW,LGA,CLT,100,544,US Airways Inc.
2013,1,1,1255,1300,1401,1409,US,2128,N957UW,LGA,BOS,38,184,US Airways Inc.
2013,1,1,1257,1258,1601,1610,B6,209,N793JB,JFK,LGB,346,2465,JetBlue Airways
2013,1,1,1257,1300,1454,1450,MQ,4426,N739MQ,LGA,CMH,97,479,Envoy Air
2013,1,1,1258,1308,1532,1537,FL,348,N717JL,LGA,ATL,128,762,AirTran Airways Corporation
2013,1,1,1258,1300,1459,1440,AA,329,N511AA,LGA,ORD,147,733,American Airlines Inc.
2013,1,1,1301,1240,1633,1540,AA,1853,N544AA,EWR,DFW,252,1372,American Airlines Inc.
2013,1,1,1301,1150,1518,1345,MQ,4646,N542MQ,LGA,MSP,170,1020,Envoy Air
2013,1,1,1301,1255,1629,1603,UA,765,N825UA,EWR,DFW,243,1372,United Air Lines Inc.
2013,1,1,1302,1259,1402,1404,B6,1006,N273JB,JFK,BOS,40,187,JetBlue Airways
2013,1,1,1302,1300,1553,1601,UA,1435,N78511,EWR,MIA,158,1085,United Air Lines Inc.
2013,1,1,1304,1227,1518,1422,EV,4640,N19966,EWR,DAY,107,533,ExpressJet Airlines Inc.
2013,1,1,1304,1259,1430,1418,B6,32,N346JB,JFK,ROC,65,264,JetBlue Airways
2013,1,1,1305,1315,1523,1520,MQ,4564,N725MQ,LGA,DTW,102,502,Envoy Air
2013,1,1,1306,1240,1622,1555,AA,2041,N5DMAA,JFK,MIA,163,1089,American Airlines Inc.
2013,1,1,1306,1300,1622,1610,WN,2596,N773SA,EWR,HOU,239,1411,Southwest Airlines Co.
2013,1,1,1310,1300,1559,1554,B6,991,N593JB,JFK,PBI,150,1028,JetBlue Airways
2013,1,1,1314,1315,1507,1505,US,1615,N177US,EWR,CLT,95,529,US Airways Inc.
2013,1,1,1315,1317,1413,1423,EV,4112,N13538,EWR,ALB,33,143,ExpressJet Airlines Inc.
2013,1,1,1316,1314,1412,1415,EV,4340,N11551,EWR,BWI,38,169,ExpressJet Airlines Inc.
2013,1,1,1317,1325,1454,1505,MQ,4475,N711MQ,LGA,RDU,80,431,Envoy Air
2013,1,1,1318,1322,1358,1416,EV,4106,N19554,EWR,BDL,25,116,ExpressJet Airlines Inc.
2013,1,1,1320,1315,1602,1605,B6,393,N537JB,LGA,MCO,140,950,JetBlue Airways
2013,1,1,1320,1320,1625,1636,UA,1425,N58101,EWR,LAX,334,2454,United Air Lines Inc.
2013,1,1,1323,1300,1651,1608,DL,1185,N3736C,EWR,SLC,295,1969,Delta Air Lines Inc.
2013,1,1,1325,1330,1606,1605,DL,2043,N318US,JFK,ATL,131,760,Delta Air Lines Inc.
2013,1,1,1327,1330,1638,1655,VX,411,N642VA,JFK,LAX,352,2475,Virgin America
2013,1,1,1327,1329,1624,1629,UA,906,N847UA,EWR,FLL,157,1065,United Air Lines Inc.
2013,1,1,1330,1321,1613,1536,EV,3849,N14558,EWR,IND,149,645,ExpressJet Airlines Inc.
2013,1,1,1333,1335,1608,1608,B6,615,N306JB,JFK,JAX,134,828,JetBlue Airways
2013,1,1,1336,1340,1508,1500,EV,4665,N13988,EWR,PIT,69,319,ExpressJet Airlines Inc.
2013,1,1,1337,1220,1649,1531,B6,673,N636JB,JFK,LAX,352,2475,JetBlue Airways
2013,1,1,1339,1345,1642,1705,AA,1073,N3EMAA,LGA,MIA,161,1096,American Airlines Inc.
2013,1,1,1339,1335,1654,1631,B6,431,N510JB,LGA,SRQ,170,1047,JetBlue Airways
2013,1,1,1341,1345,1709,1705,AA,117,N339AA,JFK,LAX,362,2475,American Airlines Inc.
2013,1,1,1342,1320,1617,1504,EV,3832,N13969,EWR,STL,194,872,ExpressJet Airlines Inc.
2013,1,1,1343,1330,1658,1640,AA,753,N3CFAA,LGA,DFW,235,1389,American Airlines Inc.
2013,1,1,1344,1344,2005,1944,UA,15,N76065,EWR,HNL,656,4963,United Air Lines Inc.
2013,1,1,1346,1330,1736,1710,WN,2335,N900WN,EWR,PHX,334,2133,Southwest Airlines Co.
2013,1,1,1350,1329,1504,1453,EV,4254,N14542,EWR,BUF,57,282,ExpressJet Airlines Inc.
2013,1,1,1350,1355,1456,1510,B6,602,N216JB,JFK,PWM,49,273,JetBlue Airways
2013,1,1,1351,1355,1446,1459,EV,4434,N13566,EWR,MHT,37,209,ExpressJet Airlines Inc.
2013,1,1,1353,1357,1549,1525,EV,4171,N14105,EWR,MSN,152,799,ExpressJet Airlines Inc.
2013,1,1,1354,1356,1556,1600,EV,4370,N23139,EWR,CHS,102,628,ExpressJet Airlines Inc.
2013,1,1,1354,1359,1452,1514,DL,2068,N344NB,JFK,BOS,37,187,Delta Air Lines Inc.
2013,1,1,1355,1315,1538,1452,EV,4552,N13958,EWR,GSO,86,445,ExpressJet Airlines Inc.
2013,1,1,1355,1356,1646,1650,B6,1783,N709JB,JFK,MCO,144,944,JetBlue Airways
2013,1,1,1355,1350,1537,1515,WN,2162,N7704B,LGA,MDW,141,725,Southwest Airlines Co.
2013,1,1,1356,1350,1612,1545,MQ,4577,N513MQ,LGA,CLT,98,544,Envoy Air
2013,1,1,1356,1259,1538,1438,UA,32,N17128,EWR,ORD,135,719,United Air Lines Inc.
2013,1,1,1356,1354,1537,1526,UA,617,N840UA,LGA,ORD,146,733,United Air Lines Inc.
2013,1,1,1356,1350,1659,1640,UA,1258,N26906,EWR,IAH,218,1400,United Air Lines Inc.
2013,1,1,1358,1350,1742,1715,US,688,N654AW,EWR,PHX,318,2133,US Airways Inc.
2013,1,1,1400,1250,1645,1502,EV,4869,N748EV,LGA,MEM,178,963,ExpressJet Airlines Inc.
2013,1,1,1400,1400,1634,1636,DL,2247,N6704Z,LGA,ATL,130,762,Delta Air Lines Inc.
2013,1,1,1402,1323,1650,1526,EV,4516,N13123,EWR,MEM,183,946,ExpressJet Airlines Inc.
2013,1,1,1408,1411,1646,1640,FL,349,N895AT,LGA,ATL,133,762,AirTran Airways Corporation
2013,1,1,1411,1315,1717,1611,B6,505,N516JB,EWR,FLL,154,1065,JetBlue Airways
2013,1,1,1416,1411,1603,1549,UA,683,N456UA,EWR,ORD,136,719,United Air Lines Inc.
2013,1,1,1418,1419,1726,1732,UA,16,N37464,EWR,SEA,348,2402,United Air Lines Inc.
2013,1,1,1419,1420,1557,1550,MQ,3728,N500MQ,EWR,ORD,136,719,Envoy Air
2013,1,1,1421,1422,1517,1535,B6,1010,N274JB,JFK,BOS,38,187,JetBlue Airways
2013,1,1,1421,1355,1735,1709,B6,83,N503JB,JFK,SEA,349,2422,JetBlue Airways
2013,1,1,1421,1430,1724,1752,DL,1531,N327NW,LGA,RSW,160,1080,Delta Air Lines Inc.
2013,1,1,1422,1410,1613,1555,MQ,4491,N737MQ,LGA,CLE,93,419,Envoy Air
2013,1,1,1422,1425,1748,1759,UA,257,N502UA,JFK,SFO,362,2586,United Air Lines Inc.
2013,1,1,1423,1430,1535,1550,EV,5710,N835AS,LGA,IAD,53,229,ExpressJet Airlines Inc.
2013,1,1,1424,1349,1701,1556,EV,4687,N15574,EWR,CVG,129,569,ExpressJet Airlines Inc.
2013,1,1,1424,1420,1659,1644,EV,4935,N678CA,EWR,ATL,132,746,ExpressJet Airlines Inc.
2013,1,1,1428,1329,1803,1640,B6,355,N635JB,JFK,BUR,371,2465,JetBlue Airways
2013,1,1,1430,1359,1718,1652,UA,278,N563UA,EWR,PBI,149,1023,United Air Lines Inc.
2013,1,1,1430,1430,1735,1744,UA,997,N452UA,LGA,IAH,227,1416,United Air Lines Inc.
2013,1,1,1431,1429,1727,1722,B6,1161,N562JB,LGA,PBI,151,1035,JetBlue Airways
2013,1,1,1431,1440,1627,1616,UA,601,N849UA,EWR,CLE,91,404,United Air Lines Inc.
2013,1,1,1433,1435,1636,1644,DL,1819,N327NB,LGA,MSP,163,1020,Delta Air Lines Inc.
2013,1,1,1436,1435,1840,1820,DL,1322,N722TW,JFK,SFO,375,2586,Delta Air Lines Inc.
2013,1,1,1439,1445,1558,1613,DL,1972,N319NB,JFK,DCA,56,213,Delta Air Lines Inc.
2013,1,1,1440,1440,1658,1643,DL,1231,N926DL,LGA,DTW,94,502,Delta Air Lines Inc.
2013,1,1,1442,1450,1728,1755,AA,1813,N5FMAA,JFK,MCO,141,944,American Airlines Inc.
2013,1,1,1443,1444,1600,1602,EV,4292,N13908,EWR,IAD,51,212,ExpressJet Airlines Inc.
2013,1,1,1445,1455,1635,1645,AA,337,N4UCAA,LGA,ORD,147,733,American Airlines Inc.
2013,1,1,1445,1445,1729,1710,MQ,4669,N532MQ,LGA,ATL,129,762,Envoy Air
2013,1,1,1446,1455,1803,1825,AA,1769,N5EWAA,JFK,MIA,161,1089,American Airlines Inc.
2013,1,1,1448,1445,1651,1647,US,1445,N560UW,LGA,CLT,96,544,US Airways Inc.
2013,1,1,1449,1450,1651,1640,MQ,4403,N853MQ,JFK,RDU,78,427,Envoy Air
2013,1,1,1451,1500,1634,1636,9E,4105,N8444F,JFK,IAD,57,228,Endeavor Air Inc.
2013,1,1,1452,1455,1637,1639,9E,3295,N920XJ,JFK,BUF,68,301,Endeavor Air Inc.
2013,1,1,1452,1457,1753,1811,B6,61,N292JB,JFK,FLL,162,1069,JetBlue Airways
2013,1,1,1453,1450,1707,1645,MQ,4172,N610MQ,JFK,CLE,99,425,Envoy Air
2013,1,1,1453,1500,1601,1620,US,2179,N951UW,LGA,DCA,51,214,US Airways Inc.
2013,1,1,1454,1458,1554,1615,EV,4390,N11544,EWR,PWM,47,284,ExpressJet Airlines Inc.
2013,1,1,1454,1500,1635,1636,9E,3843,N8409N,JFK,SYR,57,209,Endeavor Air Inc.
2013,1,1,1454,1500,1815,1837,DL,1467,N702TW,JFK,LAX,340,2475,Delta Air Lines Inc.
2013,1,1,1455,1457,1731,1730,B6,119,N279JB,JFK,MSY,192,1182,JetBlue Airways
2013,1,1,1455,1459,1655,1645,B6,1053,N203JB,JFK,PIT,87,340,JetBlue Airways
2013,1,1,1455,1500,1753,1810,DL,1997,N997DL,LGA,PBI,152,1035,Delta Air Lines Inc.
2013,1,1,1456,1500,1649,1632,UA,685,N802UA,LGA,ORD,140,733,United Air Lines Inc.
2013,1,1,1456,1455,1830,1813,UA,1134,N24212,EWR,AUS,252,1504,United Air Lines Inc.
2013,1,1,1457,1500,1758,1815,UA,379,N401UA,EWR,RSW,166,1068,United Air Lines Inc.
2013,1,1,1457,1500,1652,1656,US,720,N539UW,EWR,CLT,97,529,US Airways Inc.
2013,1,1,1458,1500,1658,1655,MQ,4429,N736MQ,LGA,CMH,94,479,Envoy Air
2013,1,1,1459,1501,1651,1651,EV,5675,N15572,EWR,CMH,96,463,ExpressJet Airlines Inc.
2013,1,1,1459,1454,1750,1751,UA,1105,N75435,EWR,TPA,152,997,United Air Lines Inc.
2013,1,1,1500,1459,1809,1806,B6,377,N633JB,LGA,FLL,167,1076,JetBlue Airways
2013,1,1,1502,1500,1802,1806,UA,456,N406UA,EWR,FLL,156,1065,United Air Lines Inc.
2013,1,1,1505,1310,1638,1431,EV,4497,N17984,EWR,RIC,63,277,ExpressJet Airlines Inc.
2013,1,1,1505,1510,1654,1655,MQ,4447,N734MQ,LGA,RDU,82,431,Envoy Air
2013,1,1,1506,1505,1838,1820,AA,759,N3DUAA,LGA,DFW,248,1389,American Airlines Inc.
2013,1,1,1506,1512,1723,1741,UA,407,N513UA,LGA,DEN,237,1620,United Air Lines Inc.
2013,1,1,1507,1515,1651,1656,9E,3792,N8631E,JFK,ROC,66,264,Endeavor Air Inc.
2013,1,1,1507,1510,1748,1745,MQ,4309,N803MQ,JFK,IND,130,665,Envoy Air
2013,1,1,1508,1450,1813,1747,UA,1687,N76529,EWR,MCO,146,937,United Air Lines Inc.
2013,1,1,1510,1517,1811,1811,B6,537,N563JB,EWR,TPA,156,997,JetBlue Airways
2013,1,1,1511,1500,1753,1742,DL,2347,N678DL,LGA,ATL,135,762,Delta Air Lines Inc.
2013,1,1,1511,1515,1657,1700,DL,1456,N318NB,LGA,BUF,60,292,Delta Air Lines Inc.
2013,1,1,1512,1518,1805,1823,B6,153,N645JB,JFK,MCO,142,944,JetBlue Airways
2013,1,1,1513,1505,1714,1703,EV,4223,N13914,EWR,CLT,102,529,ExpressJet Airlines Inc.
2013,1,1,1513,1515,1705,1700,MQ,4333,N635MQ,JFK,PIT,79,340,Envoy Air
2013,1,1,1515,1437,1834,1742,B6,347,N178JB,JFK,SRQ,171,1041,JetBlue Airways
2013,1,1,1518,1516,1837,1832,UA,1699,N53442,EWR,SFO,348,2565,United Air Lines Inc.
2013,1,1,1520,1430,1835,1735,AA,883,N589AA,EWR,DFW,236,1372,American Airlines Inc.
2013,1,1,1520,1525,1643,1655,MQ,3823,N509MQ,JFK,DCA,57,213,Envoy Air
2013,1,1,1520,1520,1817,1816,UA,1593,N13750,EWR,MCO,152,937,United Air Lines Inc.
2013,1,1,1521,1515,1830,1823,DL,507,N378NW,LGA,MCO,145,950,Delta Air Lines Inc.
2013,1,1,1522,1530,1731,1725,MQ,4146,N902MQ,JFK,CMH,98,483,Envoy Air
2013,1,1,1522,1530,1858,1855,UA,530,N512UA,JFK,LAX,356,2475,United Air Lines Inc.
2013,1,1,1523,1516,1831,1828,UA,1600,N18112,EWR,LAX,337,2454,United Air Lines Inc.
2013,1,1,1524,1457,1828,1801,B6,141,N504JB,JFK,PBI,156,1028,JetBlue Airways
2013,1,1,1525,1340,1831,1626,B6,525,N231JB,EWR,MCO,152,937,JetBlue Airways
2013,1,1,1525,1530,1934,1805,MQ,4525,N719MQ,LGA,XNA,,1147,Envoy Air
2013,1,1,1526,1530,1714,1650,WN,4105,N280WN,EWR,MDW,141,711,Southwest Airlines Co.
2013,1,1,1527,1530,1841,1855,AA,1039,N3HYAA,JFK,FLL,163,1069,American Airlines Inc.
2013,1,1,1527,1455,1655,1628,B6,8,N607JB,JFK,BUF,66,301,JetBlue Airways
2013,1,1,1527,1533,1836,1857,B6,137,N794JB,JFK,RSW,168,1074,JetBlue Airways
2013,1,1,1527,1515,1854,1810,UA,1695,N69059,EWR,IAH,210,1400,United Air Lines Inc.
2013,1,1,1528,1459,2002,1647,EV,3806,N17108,EWR,STL,,872,ExpressJet Airlines Inc.
2013,1,1,1528,1530,1731,1725,AA,2223,N573AA,LGA,STL,160,888,American Airlines Inc.
2013,1,1,1529,1457,1720,1634,UA,459,N497UA,EWR,ORD,138,719,United Air Lines Inc.
2013,1,1,1529,1530,1733,1737,US,1665,N738US,LGA,CLT,103,544,US Airways Inc.
2013,1,1,1530,1530,1650,1655,9E,3369,N913XJ,JFK,BWI,40,184,Endeavor Air Inc.
2013,1,1,1531,1453,1637,1603,EV,4372,N13975,EWR,DCA,45,199,ExpressJet Airlines Inc.
2013,1,1,1531,1459,1745,1658,EV,4572,N15912,EWR,GSP,106,594,ExpressJet Airlines Inc.
2013,1,1,1531,1520,1809,1750,UA,365,N514UA,EWR,DEN,247,1605,United Air Lines Inc.
2013,1,1,1534,1530,1755,1735,EV,4093,N17115,EWR,GRR,120,605,ExpressJet Airlines Inc.
2013,1,1,1536,1520,1709,1650,WN,2081,N226WN,LGA,MKE,133,738,Southwest Airlines Co.
2013,1,1,1538,1540,1827,1851,DL,4,N372DA,JFK,MCO,133,944,Delta Air Lines Inc.
2013,1,1,1539,1530,1904,1910,AA,85,N342AA,JFK,SFO,360,2586,American Airlines Inc.
2013,1,1,1539,1545,1853,1910,AA,133,N319AA,JFK,LAX,351,2475,American Airlines Inc.
2013,1,1,1539,1537,1854,1819,UA,1222,N14250,EWR,LAS,342,2227,United Air Lines Inc.
2013,1,1,1540,1338,2020,1825,B6,705,N570JB,JFK,SJU,193,1598,JetBlue Airways
2013,1,1,1542,1545,1852,1913,DL,1283,N3750D,JFK,SAN,342,2446,Delta Air Lines Inc.
2013,1,1,1543,1550,1933,1925,DL,1773,N688DL,JFK,SLC,320,1990,Delta Air Lines Inc.
2013,1,1,1543,1543,1731,1733,UA,636,N413UA,LGA,CLE,88,419,United Air Lines Inc.
2013,1,1,1546,1540,1753,1748,9E,3338,N904XJ,JFK,ORD,146,740,Endeavor Air Inc.
2013,1,1,1547,1545,1823,1815,DL,1942,N994DL,EWR,ATL,129,746,Delta Air Lines Inc.
2013,1,1,1548,1420,1751,1620,MQ,4588,N6EAMQ,LGA,MSP,167,1020,Envoy Air
2013,1,1,1549,1445,1912,1656,EV,4181,N21197,EWR,MCI,234,1092,ExpressJet Airlines Inc.
2013,1,1,1549,1548,1851,1859,UA,80,N54241,EWR,MIA,156,1085,United Air Lines Inc.
2013,1,1,1550,1550,1844,1831,9E,3372,N934XJ,JFK,IND,139,665,Endeavor Air Inc.
2013,1,1,1552,1600,1732,1720,EV,5709,N825AS,LGA,IAD,55,229,ExpressJet Airlines Inc.
2013,1,1,1552,1600,1826,1820,FL,620,N997AT,LGA,ATL,132,762,AirTran Airways Corporation
2013,1,1,1552,1600,1749,1757,9E,3459,N910XJ,JFK,BNA,150,765,Endeavor Air Inc.
2013,1,1,1552,1600,1933,1915,AA,565,N3CGAA,JFK,DFW,254,1391,American Airlines Inc.
2013,1,1,1554,1600,1701,1734,9E,3331,N931XJ,JFK,BOS,41,187,Endeavor Air Inc.
2013,1,1,1554,1559,1857,1841,DL,847,N918DE,LGA,ATL,131,762,Delta Air Lines Inc.
2013,1,1,1554,1600,1830,1820,MQ,3985,N606MQ,JFK,CVG,118,589,Envoy Air
2013,1,1,1556,1600,1737,1739,EV,5163,N761ND,LGA,PIT,69,335,ExpressJet Airlines Inc.
2013,1,1,1557,1600,1910,1939,DL,1508,N955DL,JFK,RSW,171,1074,Delta Air Lines Inc.
2013,1,1,1557,1600,1746,1742,UA,687,N487UA,LGA,ORD,143,733,United Air Lines Inc.
2013,1,1,1558,1534,1808,1703,EV,4502,N16546,EWR,BNA,168,748,ExpressJet Airlines Inc.
2013,1,1,1558,1359,1718,1515,EV,5712,N826AS,JFK,IAD,53,228,ExpressJet Airlines Inc.
2013,1,1,1558,1600,1910,1903,B6,509,N708JB,EWR,FLL,166,1065,JetBlue Airways
2013,1,1,1559,1605,1844,1912,DL,91,N374DA,JFK,LAS,309,2248,Delta Air Lines Inc.
2013,1,1,1600,1610,1712,1729,9E,4088,N8968E,JFK,PHL,35,94,Endeavor Air Inc.
2013,1,1,1601,1601,1750,1735,UA,702,N484UA,EWR,ORD,141,719,United Air Lines Inc.
2013,1,1,1602,1605,1834,1838,DL,1861,N301NB,LGA,MCI,189,1107,Delta Air Lines Inc.
2013,1,1,1603,1547,1720,1708,EV,3272,N14168,EWR,BUF,58,282,ExpressJet Airlines Inc.
2013,1,1,1603,1550,1751,1739,B6,917,N316JB,JFK,ORD,150,740,JetBlue Airways
2013,1,1,1603,1600,1839,1830,WN,591,N965WN,EWR,DEN,254,1605,Southwest Airlines Co.
2013,1,1,1603,1605,1818,1750,MQ,4415,N730MQ,LGA,RDU,79,431,Envoy Air
2013,1,1,1603,1600,1912,1906,UA,367,N820UA,EWR,FLL,162,1065,United Air Lines Inc.
2013,1,1,1604,1510,1817,1710,MQ,4579,N0EGMQ,LGA,CLT,106,544,Envoy Air
2013,1,1,1605,1610,1804,1800,AA,341,N569AA,LGA,ORD,146,733,American Airlines Inc.
2013,1,1,1607,1555,1735,1715,B6,12,N184JB,JFK,SYR,58,209,JetBlue Airways
2013,1,1,1607,1443,1711,1553,UA,465,N435UA,EWR,BOS,35,200,United Air Lines Inc.
2013,1,1,1608,1535,2002,1850,AA,763,N3GKAA,LGA,DFW,249,1389,American Airlines Inc.
2013,1,1,1608,1600,1953,1925,AA,1467,N3DYAA,LGA,MIA,171,1096,American Airlines Inc.
2013,1,1,1608,1609,1847,1910,B6,157,N712JB,JFK,MCO,137,944,JetBlue Airways
2013,1,1,1610,1615,1913,1948,DL,1411,N947DL,JFK,FLL,155,1069,Delta Air Lines Inc.
2013,1,1,1610,1615,1827,1830,DL,1619,N360NB,LGA,MSP,168,1020,Delta Air Lines Inc.
2013,1,1,1610,1555,1852,1834,DL,1939,N362NW,LGA,DEN,235,1620,Delta Air Lines Inc.
2013,1,1,1611,1601,2010,1941,UA,1635,N76504,EWR,PHX,328,2133,United Air Lines Inc.
2013,1,1,1615,1602,1748,1728,EV,4406,N36915,EWR,PIT,73,319,ExpressJet Airlines Inc.
2013,1,1,1619,1625,1912,1855,MQ,4661,N537MQ,LGA,ATL,136,762,Envoy Air
